row_index,sale_year,sale_month,sale_day,sale_quarter,list_year,town_encoded,house_number,has_unit,zipcode,longitude,latitude,year_built,stories,total_bedrms,total_bthrms,living_area_sqft,style_encoded,fiscal_year_end_june30,mortgage30us,cpi_cuur0100sa0,unemployment_rate,housing_supply_actliscouct,mill_rate,gdp_real_estate,home_age_at_sale,living_area_sqft_log1p,sale_amount_log1p
236,2011,8,18,3.0,2010.0,12,100.0,0,6010.0,-72.9054461,41.7182514,1963.0,1.5,3.0,2.0,1676.0,24.0,2012.0,4.15,243.033,9.1,,,40127.2,48.0,7.424761761823209,12.201065128819632
237,2020,2,5,1.0,2019.0,68,20.0,0,6053.0,-72.8048203,41.6765628,1920.0,2.0,4.0,2.0,1868.0,57.0,2020.0,3.51,273.08,4.2,11584.0,,37034.6,100.0,7.533158807455563,11.156264806643742
238,2010,6,7,2.0,2009.0,46,156.0,0,6514.0,-72.9358497,41.354415,1925.0,1.5,3.0,2.0,1482.0,94.0,2010.0,4.79,233.834,9.3,,,39119.8,85.0,7.301822342137932,12.037659911047468
239,2008,7,22,3.0,2007.0,110,65.0,0,6611.0,-73.241093,41.2838632,1965.0,1.0,3.0,1.0,1295.0,100.0,2009.0,6.26,234.545,6.0,,,32053.5,43.0,7.16703787691222,12.873904582205109
240,2012,3,8,1.0,2011.0,10,26.0,0,6405.0,-72.8097388,41.3075994,1977.0,1.0,4.0,2.0,1409.0,100.0,2012.0,3.88,245.125,8.5,,,39197.7,35.0,7.251344983372214,12.323860125621126
241,2013,5,29,2.0,2012.0,39,129.0,0,6033.0,-72.5724488,41.708814,1994.0,2.0,5.0,3.0,2936.0,81.0,2013.0,3.59,248.584,8.1,,,37039.7,19.0,7.98514393119862,13.190023895035274
242,2016,7,1,3.0,2015.0,68,191.0,0,6053.0,-72.7877282,41.6750692,1948.0,1.5,4.0,3.0,1229.0,23.0,2017.0,3.48,255.386,5.1,24227.0,,34944.3,68.0,7.114769448366463,11.005444242454628
243,2007,6,1,2.0,2006.0,68,141.0,0,6053.0,-72.7812615,41.7055578,1955.0,1.0,2.0,1.0,936.0,101.0,2007.0,6.42,221.579,4.5,,,29520.5,52.0,6.842683282238422,11.856522261533735
244,2016,6,29,2.0,2015.0,12,16.0,0,6010.0,-72.9086817,41.6823111,2003.0,2.0,3.0,1.0,1464.0,30.0,2016.0,3.56,255.471,5.0,,34.61,34944.3,13.0,7.289610521451167,12.100161978566868
245,2010,3,8,1.0,2009.0,60,38.0,0,6451.0,-72.8398862,41.5487023,1971.0,1.0,3.0,2.0,1314.0,100.0,2010.0,4.97,233.188,9.9,,,39119.8,39.0,7.181591944611865,12.323860125621126
246,2015,9,11,3.0,2014.0,39,191.0,0,6033.0,-72.5442391,41.6867465,1966.0,1.0,3.0,1.0,1448.0,119.0,2016.0,3.9,252.922,5.2,,36.1,35570.5,49.0,7.278628942320682,12.694655727828804
247,2011,10,18,4.0,2011.0,68,21.0,0,6051.0,-72.7667424,41.6563657,1932.0,2.0,3.0,1.0,1872.0,30.0,2012.0,4.12,243.014,8.5,,,40127.2,79.0,7.535296702444088,11.082157933374816
248,2017,8,14,3.0,2016.0,80,5.0,0,6360.0,-72.0482495,41.5350141,1990.0,1.0,3.0,2.0,1288.0,101.0,2018.0,3.9,259.508,4.5,19762.0,,35485.1,27.0,7.161622002939187,10.97679912709094
249,2014,1,29,1.0,2013.0,12,108.0,0,6010.0,-72.9377823,41.66533,1957.0,1.0,3.0,2.0,1333.0,101.0,2014.0,4.39,251.045,7.6,,33.5,35902.5,57.0,7.195937226475569,11.989165855127435
250,2014,9,10,3.0,2013.0,12,126.0,0,6010.0,-72.9682169,41.668973,1976.0,1.0,5.0,2.0,1232.0,100.0,2015.0,4.1,253.154,6.2,,34.61,35902.5,38.0,7.117205503164344,11.350418300109132
251,2010,4,8,2.0,2009.0,80,368.0,0,6360.0,-72.0662518,41.5574196,1950.0,1.5,2.0,1.0,1248.0,24.0,2010.0,5.21,233.615,9.3,,,39119.8,60.0,7.130098510125578,11.93164237875414
252,2013,7,29,3.0,2012.0,15,24.0,0,6013.0,-72.986606,41.7510969,1995.0,2.0,4.0,2.0,3012.0,44.0,2014.0,4.31,249.411,8.4,,27.5,37039.7,18.0,8.0106915391303,13.065795142315812
253,2020,3,3,1.0,2019.0,64,39.0,0,6468.0,-73.1955806,41.3292313,1962.0,2.0,4.0,3.0,2888.0,30.0,2020.0,3.45,272.531,4.7,11797.0,,37034.6,58.0,7.968665700466235,12.880549107943006
254,2013,4,29,2.0,2012.0,106,726.0,0,6615.0,-73.1393927,41.1800855,1950.0,1.75,3.0,3.0,1302.0,24.0,2013.0,3.4,248.464,7.7,,,37039.7,63.0,7.172424577124845,11.209114010588564
255,2018,8,14,3.0,2017.0,117,121.0,0,6516.0,-72.9705477,41.2623707,1965.0,1.0,3.0,2.0,1642.0,101.0,2019.0,4.59,266.425,3.9,19000.0,,35023.1,53.0,7.404279118037268,12.449022745701502
256,2013,6,10,2.0,2012.0,46,57.0,0,6517.0,-72.9099593,41.3675278,1927.0,2.25,3.0,1.0,1629.0,30.0,2013.0,3.91,248.851,8.2,,,37039.7,86.0,7.396335293800808,12.676079399771028
257,2018,4,6,2.0,2017.0,117,115.0,0,6516.0,-72.9833582,41.2356676,1991.0,2.0,4.0,2.0,1679.0,46.0,2018.0,4.4,264.669,3.8,16140.0,,35023.1,27.0,7.426549072397305,13.017005083966255
258,2009,10,26,4.0,2009.0,12,31.0,0,6010.0,-72.9420519,41.6780261,1880.0,2.0,3.0,2.0,2324.0,46.0,2010.0,5.0,231.304,8.5,,,37588.0,129.0,7.751475318021456,12.337105293891872
259,2009,7,2,3.0,2008.0,37,480.0,0,6890.0,-73.2969302,41.1445224,1790.0,2.0,3.0,3.0,3128.0,70.0,2010.0,5.32,230.154,8.6,,,37588.0,219.0,8.048468743668883,14.038654909278163
260,2013,8,23,3.0,2012.0,64,90.0,0,6468.0,-73.2300082,41.3286835,1968.0,2.0,4.0,2.0,1954.0,30.0,2014.0,4.58,249.858,8.0,,30.41,37039.7,45.0,7.578145472419466,12.779875885354992
261,2012,3,1,1.0,2011.0,39,13.0,0,6033.0,-72.581485,41.7011515,1984.0,1.0,3.0,2.0,1223.0,100.0,2012.0,3.9,245.125,8.5,,,39197.7,28.0,7.109879463072272,12.439170488085749
262,2020,7,29,3.0,2019.0,80,86.0,0,6380.0,-72.0595947,41.5667791,2013.0,2.0,3.0,3.0,1920.0,30.0,2021.0,3.01,273.347,12.1,9742.0,,37034.6,7.0,7.560601162768557,12.417147664184917
263,2019,9,17,3.0,2018.0,11,546.0,0,6606.0,-73.2206751,41.2082178,1948.0,1.0,3.0,1.0,1127.0,101.0,2020.0,3.56,270.563,3.3,17358.0,,37215.4,71.0,7.028201432058005,12.301387370778713
264,2013,8,29,3.0,2012.0,37,33.0,0,6824.0,-73.2664383,41.1688956,1962.0,2.0,3.0,2.0,2110.0,30.0,2014.0,4.51,249.858,8.0,,23.93,37039.7,51.0,7.65491704784832,13.437175577097312
265,2020,9,15,3.0,2019.0,63,17.0,0,6460.0,-73.0677397,41.2190107,1915.0,2.0,3.0,1.0,1224.0,46.0,2021.0,2.86,273.925,8.5,9044.0,,37034.6,105.0,7.110696122978827,12.54254845357358
266,2011,6,30,2.0,2010.0,39,118.0,0,6033.0,-72.5262133,41.7320816,1991.0,2.0,4.0,4.0,3419.0,81.0,2011.0,4.51,241.69,9.2,,,40127.2,20.0,8.13739583005665,13.257769761133895
267,2008,5,20,2.0,2007.0,15,80.0,0,6013.0,-72.9362751,41.7788285,1843.0,1.25,2.0,1.0,1619.0,24.0,2008.0,6.01,230.089,5.4,,,32053.5,165.0,7.390181428226429,12.429220196836384
268,2007,4,26,2.0,2006.0,46,135.0,0,6517.0,-72.913667,41.3645112,1924.0,2.25,3.0,1.0,1504.0,30.0,2007.0,6.16,219.501,4.1,,,29520.5,83.0,7.316548177182976,12.663500657121004
269,2016,8,3,3.0,2015.0,12,48.0,0,6010.0,-72.9143867,41.6669151,2015.0,1.0,3.0,1.0,1320.0,101.0,2017.0,3.48,255.545,4.9,23522.0,36.03,34944.3,1.0,7.186144304522325,12.135118924261802
270,2012,6,28,2.0,2011.0,106,11.0,0,6614.0,-73.1394857,41.2094388,1940.0,1.5,3.0,2.0,1442.0,24.0,2012.0,3.66,245.201,8.5,,,39197.7,72.0,7.274479558773871,9.798182590890704
271,2020,7,21,3.0,2019.0,37,85.0,0,6824.0,-73.2425866,41.138508,2019.0,2.5,4.0,5.0,4006.0,33.0,2021.0,2.98,273.347,12.1,9742.0,,37034.6,1.0,8.295798110636145,14.508658238524095
272,2010,12,1,4.0,2010.0,10,15.0,0,6405.0,-72.8061247,41.2861858,1973.0,1.0,3.0,1.0,1084.0,101.0,2011.0,4.4,235.141,9.1,,,39119.8,37.0,6.98933526597456,12.04355959836804
273,2016,5,10,2.0,2015.0,80,95.0,0,6360.0,-72.0856024,41.5204021,1875.0,1.5,3.0,1.0,1179.0,46.0,2016.0,3.61,255.023,4.8,,,34944.3,141.0,7.07326971745971,11.49273296168228
274,2013,1,7,1.0,2012.0,11,189.0,0,6606.0,-73.2006018,41.2073166,1960.0,1.25,4.0,2.0,1152.0,24.0,2013.0,3.34,247.277,9.0,,,37039.7,53.0,7.050122520269059,12.04355959836804
275,2007,1,19,1.0,2006.0,68,215.0,0,6051.0,-72.7833824,41.6536948,1925.0,2.0,6.0,1.0,2427.0,46.0,2007.0,6.23,215.813,5.0,,,29520.5,82.0,7.794823152179389,12.292254928916668
276,2020,8,25,3.0,2019.0,11,556.0,0,6606.0,-73.2185645,41.2074557,1950.0,1.25,3.0,2.0,1445.0,24.0,2021.0,2.99,273.597,9.4,9173.0,,37034.6,70.0,7.27655640271871,12.5721071517933
277,2007,7,30,3.0,2006.0,39,30.0,0,6033.0,-72.5242161,41.7179342,1964.0,2.0,3.0,2.0,2464.0,30.0,2008.0,6.69,221.945,4.8,,,29520.5,43.0,7.80994708647679,12.895465286619547
278,2007,2,9,1.0,2006.0,20,12.0,0,6413.0,-72.5384222,41.2795866,1950.0,1.0,3.0,1.0,960.0,101.0,2007.0,6.28,216.651,5.0,,,29520.5,57.0,6.8679744089702925,12.100717685412471
279,2010,5,10,2.0,2009.0,12,98.0,0,6010.0,-72.8998607,41.6863374,1954.0,1.25,4.0,1.0,1368.0,24.0,2010.0,5.0,234.13,9.4,,,39119.8,56.0,7.221835825288449,12.100717685412471
280,2019,3,12,1.0,2018.0,68,145.0,0,6053.0,-72.8083483,41.6777874,1949.0,1.5,3.0,2.0,1276.0,23.0,2019.0,4.41,268.025,3.9,14836.0,,37215.4,70.0,7.152268856032539,11.944714374881176
281,2019,9,3,3.0,2018.0,117,35.0,0,6516.0,-72.9803431,41.2484136,2003.0,2.0,4.0,2.0,2528.0,30.0,2020.0,3.58,270.563,3.3,17358.0,,37215.4,16.0,7.835579246669965,12.75130259456002
282,2007,9,27,3.0,2006.0,20,43.0,0,6413.0,-72.5146859,41.2972231,1966.0,2.0,3.0,1.0,2088.0,30.0,2008.0,6.42,221.436,4.4,,,29520.5,41.0,7.644440761556566,12.367345048436391
283,2016,4,13,2.0,2015.0,68,34.0,0,6053.0,-72.8082484,41.6695272,1949.0,1.0,2.0,1.0,1040.0,101.0,2016.0,3.59,254.27,4.8,,49.0,34944.3,67.0,6.947937068614969,11.798111925972618
284,2010,3,15,1.0,2009.0,60,213.0,0,6451.0,-72.8144334,41.5240024,1924.0,2.0,3.0,1.0,1632.0,30.0,2010.0,4.95,233.188,9.9,,,39119.8,86.0,7.398174092970465,12.08954444723597
285,2013,6,24,2.0,2012.0,106,395.0,0,6614.0,-73.148422,41.2218786,1975.0,1.0,3.0,2.0,1284.0,100.0,2013.0,3.93,248.851,8.2,,,37039.7,38.0,7.158513997329321,12.345838935721968
286,2014,9,2,3.0,2013.0,10,23.0,0,6405.0,-72.7479959,41.2631749,1959.0,1.0,3.0,1.0,1056.0,101.0,2015.0,4.1,253.154,6.2,,26.24,35902.5,55.0,6.963189985870238,12.807655372286902
287,2020,9,23,3.0,2019.0,12,69.0,0,6010.0,-72.9391297,41.6648416,1940.0,1.25,3.0,1.0,1146.0,24.0,2021.0,2.87,273.925,8.5,9044.0,,37034.6,80.0,7.044905117129371,11.9479558477909
288,2018,12,7,4.0,2018.0,10,38.0,0,6405.0,-72.7470848,41.2629407,1940.0,2.0,5.0,2.0,2955.0,24.0,2019.0,4.75,265.286,3.2,15974.0,28.64,35023.1,78.0,7.991592282068092,13.304686600863562
289,2018,10,30,4.0,2018.0,68,149.0,0,6052.0,-72.7947696,41.6542009,1940.0,2.0,3.0,1.0,1088.0,30.0,2019.0,4.86,266.464,3.4,18831.0,,35023.1,78.0,6.9930151229329605,12.07254696717504
290,2017,8,14,3.0,2016.0,46,10.0,0,6517.0,-72.9078361,41.3634991,1950.0,1.0,3.0,1.0,1850.0,101.0,2018.0,3.9,259.508,4.5,19762.0,,35485.1,67.0,7.523481312573497,12.577639650232571
291,2017,8,15,3.0,2016.0,10,76.0,0,6405.0,-72.85991,41.2738224,1954.0,1.0,3.0,2.0,1032.0,101.0,2018.0,3.9,259.508,4.5,19762.0,28.47,35485.1,63.0,6.940222469119639,12.34638226399036
292,2007,4,30,2.0,2006.0,37,66.0,0,6824.0,-73.2620495,41.134836,1959.0,1.5,3.0,2.0,1498.0,23.0,2007.0,6.16,219.501,4.1,,,29520.5,48.0,7.312553498102598,12.896719202134523
293,2013,7,9,3.0,2012.0,46,39.0,0,6517.0,-72.8951577,41.349202,1960.0,1.5,4.0,2.0,1665.0,120.0,2014.0,4.29,249.411,8.4,,38.9405,37039.7,53.0,7.418180822726788,11.959602891412397
294,2007,6,6,2.0,2006.0,37,62.0,0,6824.0,-73.258152,41.1795289,1960.0,1.75,3.0,2.0,1998.0,23.0,2007.0,6.42,221.579,4.5,,,29520.5,47.0,7.6004023345004,13.212205909556012
295,2020,3,26,1.0,2019.0,64,465.0,0,6468.0,-73.2051601,41.3423008,1949.0,1.0,4.0,1.0,1470.0,23.0,2020.0,3.5,272.531,4.7,11797.0,,37034.6,71.0,7.293697720601438,12.392556361841775
296,2019,5,3,2.0,2018.0,39,13.0,0,6033.0,-72.5396542,41.7146122,1966.0,1.0,3.0,2.0,1230.0,100.0,2019.0,4.14,269.744,3.5,16708.0,36.0,37215.4,53.0,7.115582126184454,12.491255347155263
297,2019,8,30,3.0,2018.0,37,4900.0,0,6824.0,-73.3014364,41.2009451,1959.0,1.25,3.0,3.0,1410.0,23.0,2020.0,3.58,270.548,3.7,17561.0,,37215.4,60.0,7.252053951852814,14.731801689838347
298,2013,12,12,4.0,2013.0,11,130.0,0,6606.0,-73.2088443,41.2057912,1990.0,2.0,4.0,2.0,2146.0,30.0,2014.0,4.42,249.567,6.7,,41.855,37039.7,23.0,7.671826797878781,12.245298166364206
299,2006,12,7,4.0,2006.0,80,37.0,0,6360.0,-72.062783,41.5294495,1895.0,1.75,3.0,2.0,1566.0,46.0,2007.0,6.11,215.2,3.9,,,30914.5,111.0,7.356918242356021,12.04355959836804
300,2018,10,16,4.0,2018.0,37,78.0,0,6824.0,-73.2394353,41.1643021,1919.0,1.75,3.0,2.0,1702.0,32.0,2019.0,4.9,266.464,3.4,18831.0,26.36,35023.1,99.0,7.440146680662688,12.409017571151187
301,2018,8,9,3.0,2017.0,37,99.0,0,6824.0,-73.2860148,41.1918702,2009.0,2.0,5.0,4.0,6092.0,30.0,2019.0,4.59,266.425,3.9,19000.0,26.36,35023.1,9.0,8.714895850248494,14.346139397261563
302,2009,4,24,2.0,2008.0,60,30.0,0,6450.0,-72.7773236,41.5384789,1955.0,1.0,2.0,1.0,1092.0,101.0,2009.0,4.8,227.84,7.6,,,37588.0,54.0,6.996681488176539,12.055255569732177
303,2015,7,1,3.0,2014.0,12,570.0,0,6010.0,-72.9443681,41.6978009,1986.0,2.0,3.0,1.0,1694.0,30.0,2016.0,4.02,253.405,5.9,,34.61,35570.5,29.0,7.43543801981455,12.409017571151187
304,2018,10,2,4.0,2018.0,90,38.0,0,6896.0,-73.3768907,41.3047745,1952.0,1.5,3.0,2.0,2471.0,24.0,2019.0,4.72,266.464,3.4,18831.0,31.72,35023.1,66.0,7.812782818577581,12.250094315624496
305,2016,6,27,2.0,2015.0,64,114.0,0,6468.0,-73.2042654,41.3601601,1972.0,2.0,4.0,2.0,2739.0,30.0,2016.0,3.56,255.471,5.0,,34.35,34944.3,44.0,7.9157131993821155,12.80216086806413
306,2009,8,17,3.0,2008.0,39,346.0,0,6033.0,-72.5381621,41.6853742,1923.0,1.5,3.0,1.0,1163.0,46.0,2010.0,5.29,230.883,8.6,,,37588.0,86.0,7.059617628291383,12.001511614739403
307,2008,12,16,4.0,2008.0,68,16.0,0,6053.0,-72.7722324,41.6835569,1947.0,1.25,3.0,1.0,1326.0,23.0,2009.0,5.47,225.091,6.3,,,32053.5,61.0,7.190676034332207,11.842236406331557
308,2011,3,14,1.0,2010.0,68,33.0,0,6052.0,-72.7953218,41.6476699,1957.0,1.0,5.0,2.0,3112.0,101.0,2011.0,4.88,239.074,9.5,,,40127.2,54.0,8.043342170441608,11.918397239722838
309,2014,5,19,2.0,2013.0,101,95.0,0,6488.0,-73.1666242,41.4706624,2014.0,2.0,3.0,2.0,2144.0,30.0,2014.0,4.2,253.598,6.6,,26.4,35902.5,0.0,7.670894831362117,12.971310228604022
310,2012,3,19,1.0,2011.0,106,100.0,0,6614.0,-73.1327999,41.220067,1960.0,1.0,3.0,1.0,1044.0,101.0,2012.0,3.92,245.125,8.5,,,39197.7,52.0,6.951772164398911,12.15214958053555
311,2013,11,27,4.0,2013.0,68,44.0,0,6051.0,-72.7648933,41.6556699,1951.0,2.0,4.0,1.0,1440.0,30.0,2014.0,4.29,249.503,7.0,,44.12,37039.7,62.0,7.273092595999522,11.81303746480054
312,2019,7,31,3.0,2018.0,68,77.0,0,6053.0,-72.8132066,41.6697241,1951.0,2.0,2.0,1.0,1664.0,30.0,2020.0,3.75,270.381,3.9,17744.0,,37215.4,68.0,7.417580402414544,11.884495917930655
313,2016,12,23,4.0,2016.0,68,40.0,0,6051.0,-72.7589329,41.6500976,1920.0,2.0,3.0,2.0,1263.0,30.0,2017.0,4.3,256.427,4.0,18231.0,,34944.3,96.0,7.142036574706803,11.002116507732016
314,2015,3,23,1.0,2014.0,11,125.0,0,6606.0,-73.2088611,41.2172138,1929.0,2.25,3.0,1.0,1896.0,30.0,2015.0,3.78,251.451,6.0,,42.198,35570.5,86.0,7.5480289699350145,12.201065128819632
315,2011,2,14,1.0,2010.0,29,18.0,0,6469.0,-72.4727689,41.490815,1956.0,1.0,3.0,1.0,1196.0,120.0,2011.0,5.05,237.11,10.0,,,40127.2,55.0,7.087573705557973,12.07254696717504
316,2016,6,27,2.0,2015.0,10,271.0,0,6405.0,-72.820091,41.3089895,1935.0,2.0,3.0,2.0,1928.0,30.0,2016.0,3.56,255.471,5.0,,26.93,34944.3,81.0,7.564757012905729,12.34148164933907
317,2015,9,28,3.0,2014.0,11,234.0,0,6607.0,-73.1677793,41.1702006,1867.0,1.5,2.0,1.0,877.0,24.0,2016.0,3.86,252.922,5.2,,42.198,35570.5,148.0,6.777646593635117,10.545367754151744
318,2013,1,14,1.0,2012.0,46,75.0,0,6517.0,-72.9045124,41.3630652,1934.0,2.25,4.0,3.0,2397.0,30.0,2013.0,3.4,247.277,9.0,,,37039.7,79.0,7.7823903355874595,12.964541634128397
319,2013,6,28,2.0,2012.0,46,5.0,0,6518.0,-72.8932167,41.3916819,1956.0,1.0,3.0,1.0,1080.0,101.0,2013.0,4.46,248.851,8.2,,,37039.7,57.0,6.985641817639208,12.04355959836804
320,2007,5,30,2.0,2006.0,39,65.0,0,6033.0,-72.5705326,41.7102166,2006.0,2.0,5.0,3.0,3263.0,81.0,2007.0,6.37,220.591,4.4,,,29520.5,1.0,8.090708716083997,13.493859345345864
321,2007,4,3,2.0,2006.0,11,238.0,0,6606.0,-73.1835991,41.2175466,1955.0,1.25,4.0,2.0,1152.0,24.0,2007.0,6.16,219.501,4.1,,,29520.5,52.0,7.050122520269059,12.468440756144114
322,2020,5,4,2.0,2019.0,37,203.0,0,6824.0,-73.2550187,41.1362609,1949.0,2.0,4.0,2.0,2064.0,30.0,2020.0,3.23,271.345,12.1,10818.0,,37034.6,71.0,7.632885505395133,13.541075028051122
323,2019,8,23,3.0,2018.0,126,18.0,0,6716.0,-72.9995668,41.6031702,1955.0,1.0,3.0,1.0,1438.0,101.0,2020.0,3.55,270.548,3.7,17561.0,,37215.4,64.0,7.271703706887368,12.20557752297723
324,2018,12,18,4.0,2018.0,37,147.0,0,6825.0,-73.2345447,41.1812283,1909.0,1.75,3.0,1.0,1138.0,23.0,2019.0,4.63,265.286,3.2,15974.0,26.36,35023.1,109.0,7.037905963447182,12.899222326086994
325,2020,8,4,3.0,2019.0,37,219.0,0,6825.0,-73.2259246,41.1999115,1929.0,2.25,4.0,2.0,3125.0,30.0,2021.0,2.99,273.597,9.4,9173.0,,37034.6,91.0,8.047509510981422,13.560619598657231
326,2019,2,4,1.0,2018.0,37,191.0,0,6825.0,-73.2490534,41.2028828,2020.0,2.0,4.0,2.0,3414.0,30.0,2019.0,4.46,266.706,4.1,14330.0,26.36,37215.4,,8.13593277200489,12.506180941677355
327,2018,1,18,1.0,2017.0,13,13.0,0,6804.0,-73.4113664,41.4704772,1956.0,1.0,3.0,1.0,1240.0,101.0,2018.0,4.04,262.188,4.8,14137.0,27.29,35023.1,62.0,7.123672785204607,12.380450232382136
328,2006,12,1,4.0,2006.0,10,63.0,0,6405.0,-72.8265132,41.2671192,1959.0,1.0,3.0,1.0,1276.0,101.0,2007.0,6.14,215.2,3.9,,,30914.5,47.0,7.152268856032539,12.644330802262578
329,2009,2,5,1.0,2008.0,39,194.0,0,6033.0,-72.5191792,41.7059014,1964.0,1.0,3.0,2.0,1128.0,101.0,2009.0,5.25,226.754,8.1,,,37588.0,45.0,7.029087564149662,12.180759965737863
330,2014,4,21,2.0,2013.0,68,27.0,0,6053.0,-72.8026193,41.6965669,1957.0,1.0,3.0,1.0,1186.0,101.0,2014.0,4.27,252.506,6.3,,44.12,35902.5,57.0,7.079184394609668,11.849404844423074
331,2011,2,1,1.0,2010.0,68,125.0,0,6051.0,-72.7679555,41.6734184,1900.0,2.0,3.0,1.0,1481.0,46.0,2011.0,4.8,237.11,10.0,,,40127.2,111.0,7.301147805856032,10.12667110305036
332,2019,8,5,3.0,2018.0,64,69.0,0,6468.0,-73.2240325,41.351954,2008.0,2.0,4.0,4.0,3979.0,30.0,2020.0,3.75,270.548,3.7,17561.0,,37215.4,11.0,8.289037098278483,13.591117476312084
333,2014,12,4,4.0,2014.0,46,90.0,0,6518.0,-72.9110042,41.3888926,2001.0,2.0,3.0,2.0,2183.0,30.0,2015.0,3.89,250.519,5.4,,39.93,35902.5,13.0,7.688913336864796,12.54254845357358
334,2014,6,4,2.0,2013.0,37,110.0,0,6824.0,-73.2636787,41.1648687,1952.0,1.5,4.0,2.0,1485.0,23.0,2014.0,4.12,253.555,6.5,,23.93,35902.5,62.0,7.303843225277705,13.190023895035274
335,2012,6,1,2.0,2011.0,37,349.0,0,6824.0,-73.2474182,41.1421516,1750.0,2.0,5.0,4.0,4192.0,71.0,2012.0,3.75,245.201,8.5,,,39197.7,262.0,8.341171747170762,14.119312750303044
336,2017,10,2,4.0,2017.0,80,66.0,0,6360.0,-72.0692312,41.5287882,1874.0,1.5,2.0,1.0,704.0,46.0,2018.0,3.83,260.58,4.0,19296.0,,35485.1,143.0,6.558197802812269,10.12667110305036
337,2017,6,12,2.0,2016.0,46,146.0,0,6514.0,-72.9464743,41.3521623,1953.0,1.0,2.0,1.0,912.0,101.0,2017.0,3.89,259.335,4.4,20036.0,,35485.1,64.0,6.816735880594968,11.264476926102368
338,2016,12,9,4.0,2016.0,37,183.0,0,6824.0,-73.2466302,41.1615844,1941.0,2.25,2.0,1.0,1264.0,30.0,2017.0,4.13,256.427,4.0,18231.0,25.45,34944.3,75.0,7.142827401161621,13.07107218827772
339,2009,10,2,4.0,2009.0,60,223.0,0,6450.0,-72.7656263,41.5321584,1959.0,1.0,3.0,1.0,1064.0,101.0,2010.0,4.94,231.304,8.5,,,37588.0,50.0,6.970730078143525,12.100717685412471
340,2019,4,4,2.0,2018.0,37,225.0,0,6824.0,-73.2677387,41.1374225,1884.0,2.0,4.0,3.0,2640.0,30.0,2019.0,4.08,269.07,3.1,15425.0,26.36,37215.4,135.0,7.878912912297133,13.399996629152977
341,2009,8,17,3.0,2008.0,64,241.0,0,6468.0,-73.2104432,41.3551913,2002.0,2.0,4.0,2.0,3850.0,30.0,2010.0,5.29,230.883,8.6,,,37588.0,7.0,8.25608813381491,13.270785106659046
342,2007,3,30,1.0,2006.0,37,38.0,0,6824.0,-73.2467321,41.1672587,1951.0,1.5,3.0,2.0,1673.0,23.0,2007.0,6.16,218.334,4.5,,,29520.5,56.0,7.422971251049421,13.303852921505028
343,2010,12,20,4.0,2010.0,10,8.0,0,6405.0,-72.7766544,41.2959172,2011.0,1.0,3.0,3.0,2928.0,101.0,2011.0,4.83,235.141,9.1,,,39119.8,,7.982416346827733,12.549665896013254
344,2019,8,15,3.0,2018.0,39,281.0,0,6033.0,-72.5280392,41.6848545,1978.0,1.0,4.0,3.0,2341.0,23.0,2020.0,3.6,270.548,3.7,17561.0,,37215.4,41.0,7.758760544157663,12.948012371209098
345,2019,12,31,4.0,2019.0,74,7.0,0,6776.0,-73.3874579,41.5735381,1990.0,2.0,4.0,2.0,2710.0,82.0,2020.0,3.74,270.429,3.1,13335.0,,37034.6,29.0,7.905072849498666,12.81584093453868
346,2020,7,14,3.0,2019.0,68,51.0,0,6051.0,-72.7831102,41.6580423,1920.0,2.0,5.0,1.0,1433.0,46.0,2021.0,3.03,273.347,12.1,9742.0,,37034.6,100.0,7.268223021159565,11.86710429621008
347,2007,7,10,3.0,2006.0,68,529.0,0,6051.0,-72.7551294,41.653781,1947.0,1.25,4.0,1.0,1200.0,23.0,2008.0,6.63,221.945,4.8,,,29520.5,60.0,7.090909822079984,11.54103661793126
348,2007,6,15,2.0,2006.0,37,19.0,0,6824.0,-73.2583491,41.1393053,1946.0,2.0,3.0,2.0,1475.0,30.0,2007.0,6.74,221.579,4.5,,,29520.5,61.0,7.297091005160418,13.049794835104816
349,2019,12,17,4.0,2019.0,39,497.0,0,6033.0,-72.5139307,41.7175734,2005.0,2.0,4.0,3.0,5499.0,81.0,2020.0,3.73,270.429,3.1,13335.0,,37215.4,14.0,8.612503371220562,13.42246945133505
350,2010,7,16,3.0,2009.0,12,45.0,0,6010.0,-72.9402378,41.6887412,1930.0,1.5,3.0,1.0,1517.0,20.0,2011.0,4.57,233.885,9.7,,,39119.8,80.0,7.325148957955575,12.180759965737863
351,2016,5,27,2.0,2015.0,13,183.0,0,6804.0,-73.3890659,41.4697325,1948.0,2.0,3.0,2.0,2044.0,30.0,2016.0,3.64,255.023,4.8,,25.7,34944.3,68.0,7.623153068476902,12.252154383317178
352,2017,9,29,3.0,2016.0,37,145.0,0,6890.0,-73.2960234,41.1293465,1966.0,2.0,5.0,4.0,3525.0,30.0,2018.0,3.83,260.875,4.0,19680.0,25.82,35485.1,51.0,8.167919362957816,13.987361656995844
353,2016,9,19,3.0,2015.0,41,32.0,0,6090.0,-72.8657729,41.951046,2002.0,2.0,4.0,3.0,3530.0,30.0,2017.0,3.5,256.085,4.5,22870.0,36.94,34944.3,14.0,8.169336395928386,13.212205909556012
